osm_id,amenity_type,name,lat,lon,is_station
13333000058,convenience,Blaze,41.8835465,-87.6336871,False
13374876548,community_centre,Young at Heart,41.7335497,-87.8772655,False
13381814687,pharmacy,Advocate Pharmacy,41.9368192,-87.651271,False
13436281706,convenience,Sai Food Mart,41.9540024,-87.7142941,False
13456502921,pharmacy,Walgreens,42.0038117,-87.7300984,False
13513563466,community_centre,Casa Michoacán,41.8587291,-87.6606404,False
13513563467,community_centre,Chicago Alliance Against Racist and Political Oppression,41.7791421,-87.6056613,False
13513563468,community_centre,Chicago Democratic Socialists of America,41.9318474,-87.712682,False
13563220063,convenience,Mobil Mart,41.904706,-87.6485037,False
13570386140,pharmacy,CVS Pharmacy,41.7321374,-87.8394994,False
13585084411,pharmacy,Meijer Pharmacy,41.725046,-87.6854266,False
13587510251,community_centre,Sankofa Village Wellness Center,41.8803976,-87.7334732,False
13627176602,convenience,Satari Quick Stop,42.0191989,-87.6891361,False
13627176609,supermarket,Morelia Supermarket,42.0142068,-87.6915146,False
13627180004,convenience,H C Mini Mart,42.0197511,-87.6773894,False
13627184408,convenience,Family Food & Beer,41.9245304,-87.6880024,False
13627190907,convenience,Aiden’s Mini Mart (Drive - In),42.0142286,-87.6876898,False
13627191202,convenience,7432 N Oakley,42.0166614,-87.6878308,False
13640022236,convenience,New York Pantry,42.012212,-87.7088747,False
13653841938,community_centre,Segundo Ruiz Belvis Cultural Center,41.9172695,-87.7285201,False
13663603101,convenience,Dong-Ah Food,42.0114721,-87.7276478,False
13663603801,convenience,Filipino Store,42.011475,-87.7277137,False
13680837069,convenience,Garfield Food Mart,41.7942684,-87.620141,False
13689035158,convenience,Castle Food & Liquor,41.9901571,-87.6594294,False
13706663947,convenience,Food & Liquor Express,41.9687009,-87.6980172,False
13733117865,supermarket,Fresh Thyme,41.9265556,-87.681157,False
13736568201,pharmacy,Walgreens,41.939593,-87.7139119,False
13759161401,convenience,Food Hive,41.8737223,-87.6520974,False
13759737031,convenience,Amoco,41.9036758,-87.8843226,False
13770188901,convenience,AidenDollar.com,42.0193889,-87.688269,False
13785700351,convenience,Chitown Food & Deli,41.8796497,-87.6263368,False
13787623216,community_centre,Mary L. Greenwood Community Center,41.8955855,-87.7191083,False
13834739286,police,Metra Police,41.8870805,-87.8035149,False
13834811911,convenience,Oak Park Mini Mart,41.8869428,-87.8035061,False
13841011476,supermarket,Plumbers 911 Chicago,41.8832873,-87.6616503,False
13844719312,convenience,Cermak Food Market,41.8521554,-87.6996154,False
13861345719,convenience,Tidak bernama,41.8891731,-87.8873924,False
13867451698,convenience,West Town Market,41.8961244,-87.6760006,False
13939175153,convenience,"Carry Out, Carry On!",41.9756401,-87.9059684,False
13939530938,convenience,Green Market,41.9771091,-87.8978146,False
13956295500,convenience,Lucky Grocery,41.9172551,-87.7316282,False
13960711390,convenience,Dollar Day,41.9330044,-87.7141151,False
13963528314,supermarket,A Plus Store,41.9633185,-87.6543603,False
13973554201,hospital,University of Chicago,41.7881243,-87.6047744,False
,station_customer_service,18th,41.857908,-87.669147,True
,station_customer_service,35th/Archer,41.829353,-87.680622,True
,station_customer_service,35th-Bronzeville-IIT,41.831677,-87.625826,True
,station_customer_service,43rd,41.816462,-87.619021,True
,station_customer_service,47th,41.809209,-87.618826,True
,station_customer_service,51st,41.80209,-87.618487,True
,station_customer_service,54th/Cermak,41.85177331,-87.75669201,True
,station_customer_service,63rd,41.780536,-87.630952,True
,station_customer_service,69th,41.768367,-87.625724,True
,station_customer_service,79th,41.750419,-87.625112,True
,station_customer_service,87th,41.735372,-87.624717,True
,station_customer_service,95th/Dan Ryan,41.722377,-87.624342,True
,station_customer_service,Adams/Wabash,41.879507,-87.626037,True
,station_customer_service,Addison,41.947428,-87.653626,True
,station_customer_service,Argyle,41.973453,-87.65853,True
,station_customer_service,Armitage,41.918217,-87.652644,True
,station_customer_service,Ashland,41.885269,-87.666969,True
,station_customer_service,Ashland/63rd,41.77886,-87.663766,True
,station_customer_service,Austin,41.870851,-87.776812,True
,station_customer_service,Belmont,41.938132,-87.712359,True
,station_customer_service,Berwyn,41.977984,-87.658668,True
,station_customer_service,Bryn Mawr,41.983504,-87.65884,True
,station_customer_service,California,41.88422,-87.696234,True
,station_customer_service,Central,41.887389,-87.76565,True
,station_customer_service,Central Park,41.853839,-87.714842,True
,station_customer_service,Cermak-Chinatown,41.853206,-87.630968,True
,station_customer_service,Cermak-McCormick Place,41.853115,-87.626402,True
,station_customer_service,Chicago,41.896671,-87.628176,True
,station_customer_service,Cicero,41.871574,-87.745154,True
,station_customer_service,Clark/Division,41.90392,-87.631412,True
,station_customer_service,Clark/Lake,41.885737,-87.630886,True
,station_customer_service,Clinton,41.885678,-87.641782,True
,station_customer_service,Conservatory,41.884904,-87.716523,True
,station_customer_service,Cottage Grove,41.780309,-87.605857,True
,station_customer_service,Cumberland,41.984246,-87.838028,True
,station_customer_service,Damen,41.909744,-87.677437,True
,station_customer_service,Davis,42.04771,-87.683543,True
,station_customer_service,Dempster,42.041655,-87.681602,True
,station_customer_service,Dempster-Skokie,42.038951,-87.751919,True
,station_customer_service,Diversey,41.932732,-87.653131,True
,station_customer_service,Division,41.903355,-87.666496,True
,station_customer_service,Forest Park,41.874257,-87.817318,True
,station_customer_service,Foster,42.05416,-87.68356,True
,station_customer_service,Francisco,41.966046,-87.701644,True
,station_customer_service,Fullerton,41.925051,-87.652866,True
,station_customer_service,Garfield,41.79542,-87.631157,True
,station_customer_service,Grand,41.891665,-87.628021,True
,station_customer_service,Granville,41.993664,-87.659202,True
,station_customer_service,Halsted,41.778943,-87.644244,True
,station_customer_service,Harlem,41.87349,-87.806961,True
,station_customer_service,Harlem/Lake,41.886848,-87.803176,True
,station_customer_service,Harold Washington Library-State/Van Buren,41.876862,-87.628196,True
,station_customer_service,Harrison,41.874039,-87.627479,True
,station_customer_service,Howard,42.019063,-87.672892,True
,station_customer_service,Illinois Medical District,41.875706,-87.673932,True
,station_customer_service,Indiana,41.821732,-87.621371,True
,station_customer_service,Irving Park,41.952925,-87.729229,True
,station_customer_service,Jackson,41.878183,-87.629296,True
,station_customer_service,Jarvis,42.015876,-87.669092,True
,station_customer_service,Jefferson Park,41.970634,-87.760892,True
,station_customer_service,Kedzie,41.804236,-87.704406,True
,station_customer_service,Kedzie-Homan,41.874341,-87.70604,True
,station_customer_service,Kimball,41.967901,-87.713065,True
,station_customer_service,King Drive,41.78013,-87.615546,True
,station_customer_service,Kostner,41.853751,-87.733258,True
,station_customer_service,Lake,41.884809,-87.627813,True
,station_customer_service,Laramie,41.887163,-87.754986,True
,station_customer_service,LaSalle,41.875568,-87.631722,True
,station_customer_service,LaSalle/Van Buren,41.8768,-87.631739,True
,station_customer_service,Lawrence,41.969139,-87.658493,True
,station_customer_service,Linden,42.073153,-87.69073,True
,station_customer_service,Logan Square,41.929728,-87.708541,True
,station_customer_service,Loyola,42.001073,-87.661061,True
,station_customer_service,Main,42.033456,-87.679538,True
,station_customer_service,Merchandise Mart,41.888969,-87.633924,True
,station_customer_service,Midway,41.78661,-87.737875,True
,station_customer_service,Monroe,41.880745,-87.627696,True
,station_customer_service,Montrose,41.961539,-87.743574,True
,station_customer_service,Morgan,41.885586,-87.652193,True
,station_customer_service,Morse,42.008362,-87.665909,True
,station_customer_service,North/Clybourn,41.910655,-87.649177,True
,station_customer_service,Noyes,42.058282,-87.683337,True
,station_customer_service,Oak Park,41.886988,-87.793783,True
,station_customer_service,Oakton-Skokie,42.02624348,-87.74722084,True
,station_customer_service,O'Hare,41.97766526,-87.90422307,True
,station_customer_service,Paulina,41.943623,-87.670907,True
,station_customer_service,Polk,41.871551,-87.66953,True
,station_customer_service,Pulaski,41.885412,-87.725404,True
,station_customer_service,Quincy/Wells,41.878723,-87.63374,True
,station_customer_service,Racine,41.87592,-87.659458,True
,station_customer_service,Ridgeland,41.887159,-87.783661,True
,station_customer_service,Rockwell,41.966115,-87.6941,True
,station_customer_service,Roosevelt,41.867368,-87.627402,True
,station_customer_service,Rosemont,41.983507,-87.859388,True
,station_customer_service,Sedgwick,41.910409,-87.639302,True
,station_customer_service,Sheridan,41.953775,-87.654929,True
,station_customer_service,South Boulevard,42.027612,-87.678329,True
,station_customer_service,Southport,41.943744,-87.663619,True
,station_customer_service,Sox-35th,41.831191,-87.630636,True
,station_customer_service,State/Lake,41.88574,-87.627835,True
,station_customer_service,Thorndale,41.990259,-87.659076,True
,station_customer_service,UIC-Halsted,41.875474,-87.649707,True
,station_customer_service,Washington,41.883164,-87.62944,True
,station_customer_service,Washington/Wabash,41.88322,-87.626189,True
,station_customer_service,Washington/Wells,41.882695,-87.63378,True
,station_customer_service,Wellington,41.936033,-87.653266,True
,station_customer_service,Western,41.966163,-87.688502,True
,station_customer_service,Wilson,41.964273,-87.657588,True
